episode,wall_time_s,cpu_time_s,ram_mb,cpu_pct
1,7.51304817199707,13.7245640000001,803.65625,182.7
2,15.775253057479858,28.926713000000746,804.0,184.0
3,24.071182250976562,44.12909800000125,804.875,183.2
4,32.39850115776062,59.311359999999695,805.578125,182.3
5,40.72051525115967,74.52031500000157,805.875,182.8
6,48.99666118621826,89.71131800000148,806.765625,183.5
7,57.2447612285614,104.85900200000106,807.671875,183.6
8,65.45920324325562,119.96830100000079,807.96875,184.0
9,73.69897603988647,135.1432390000009,808.25,184.2
10,81.96641612052917,150.35174800000095,808.515625,184.0
11,90.29037714004517,165.5690080000022,808.859375,182.8
12,98.51833200454712,180.72754400000122,809.125,184.2
13,106.79152226448059,195.8931730000004,809.40625,183.3
14,115.06999111175537,211.09247799999866,809.703125,183.6
15,123.52889704704285,226.12801000000036,809.96875,177.7
16,131.86013007164001,241.21801300000152,810.25,181.1
17,140.1349582672119,256.4128359999995,810.546875,183.6
18,148.37697410583496,271.56444900000133,810.9375,183.8
19,156.64738702774048,286.7358459999996,811.203125,183.4
20,165.20058822631836,301.7699140000004,811.53125,175.8
21,173.57278323173523,316.9876519999998,811.796875,181.8
22,181.8737599849701,332.18780400000105,812.078125,183.1
23,190.14617705345154,347.38711500000136,812.359375,183.7
24,198.42758417129517,362.58190300000206,812.6875,183.5
25,206.66281032562256,377.7519370000009,812.953125,184.2
26,214.93434023857117,392.9329089999992,813.234375,183.5
27,223.2685101032257,408.16085699999894,813.53125,182.7
28,231.5076460838318,423.29526800000167,813.8125,183.7
29,239.7958300113678,438.4886829999996,814.078125,183.3
30,248.04328107833862,453.6384770000004,814.390625,183.7
31,256.32836413383484,468.86168199999884,814.671875,183.7
32,264.6040802001953,484.0200189999996,814.9375,183.2
33,272.86888098716736,499.22183099999893,815.234375,184.0
34,281.09721207618713,514.3474429999987,815.546875,183.8
35,289.3624930381775,529.5205690000003,815.828125,183.6
36,297.5972743034363,544.6662240000005,816.109375,183.9
37,305.89262223243713,559.8578159999997,816.453125,183.1
38,314.1889581680298,575.0477549999996,816.71875,183.1
39,322.469074010849,590.2295689999992,817.0,183.4
40,330.8164339065552,605.4377139999997,817.296875,182.2
41,339.07552313804626,620.5875960000012,817.578125,183.4
42,347.3149061203003,635.7655860000013,817.84375,184.2
43,355.5742778778076,650.9606810000005,818.15625,184.0
44,363.83405900001526,666.1156069999997,818.46875,183.5
45,372.06990218162537,681.2523900000015,818.734375,183.8
46,380.3202519416809,696.4122500000012,819.015625,183.7
47,388.65565490722656,711.6164529999987,819.3125,182.4
48,396.87990522384644,726.7589520000001,819.59375,184.1
49,405.0690109729767,741.816955000002,819.859375,183.9
50,413.37606930732727,757.0451240000002,820.171875,183.3
51,421.61043310165405,772.2120510000022,820.4375,184.2
52,429.86088609695435,787.3752679999998,820.71875,183.8
53,438.13100719451904,802.5739199999989,821.0,183.8
54,446.3655502796173,817.7161589999996,821.3125,183.9
55,454.63507890701294,832.8729459999995,821.578125,183.3
56,462.90494418144226,848.0535229999987,821.859375,183.6
57,471.18701004981995,863.2590950000013,822.15625,183.6
58,479.4470920562744,878.4523850000005,822.421875,183.9
59,487.68443393707275,893.5975050000015,822.703125,183.9
60,495.97595405578613,908.7862000000023,823.0,183.2
61,504.2703392505646,924.0054810000001,823.28125,183.5
62,512.534471988678,939.1512939999993,823.546875,183.3
63,520.8457641601562,954.4065840000003,823.828125,183.5
64,529.114235162735,969.5627600000007,824.125,183.3
65,537.4134120941162,984.7912969999998,824.40625,183.5
66,545.7141451835632,1000.0105289999992,824.671875,183.3
67,553.9928891658783,1015.1656250000015,824.984375,183.1
68,562.2647843360901,1030.3383519999988,825.25,183.4
69,570.5514409542084,1045.5186519999988,825.546875,183.2
70,578.8133211135864,1060.7152610000012,825.84375,183.9
71,587.0894401073456,1075.933735999999,826.140625,183.9
