episode,wall_time_s,cpu_time_s,ram_mb,cpu_pct
1,0.18630695343017578,0.21802200000001903,3348.09375,117.0
2,0.34755492210388184,0.37772899999981746,3348.15625,99.2
3,0.5125439167022705,0.5416260000001785,3348.15625,99.4
4,0.6636109352111816,0.6925209999999424,3348.15625,99.8
5,0.8237860202789307,0.8523569999997562,3348.15625,99.8
6,0.9851710796356201,1.0133889999997336,3348.1875,99.7
7,1.1384809017181396,1.1660320000000866,3348.1875,99.8
8,1.2906639575958252,1.318014000000403,3348.203125,99.8
9,1.4430179595947266,1.4701709999999366,3348.203125,100.0
10,1.5989468097686768,1.6260549999997238,3348.203125,99.6
11,1.7497799396514893,1.7768679999999222,3348.203125,100.2
12,1.9080767631530762,1.934860999999728,3348.203125,99.6
13,2.0596890449523926,2.086142000000109,3348.203125,99.8
14,2.2006590366363525,2.227060000000165,3348.203125,100.2
15,2.344129800796509,2.3705190000000584,3348.203125,99.9
16,2.503030776977539,2.5294020000001183,3348.203125,100.1
17,3.012610912322998,3.1786929999998392,4174.921875,127.3
18,3.160824775695801,3.3243490000004385,4174.921875,98.5
19,3.314668893814087,3.4781119999997827,4174.921875,100.0
20,3.452820062637329,3.616243000000395,4174.921875,100.0
21,3.5973029136657715,3.7607170000001133,4174.921875,99.9
22,3.751007080078125,3.9144100000003164,4174.921875,100.1
23,3.8929948806762695,4.056387000000541,4174.921875,99.8
24,4.034826755523682,4.1982090000001335,4174.921875,100.3
25,4.187243938446045,4.3506139999999505,4174.921875,99.9
26,4.330188751220703,4.493370000000141,4174.9375,99.9
27,4.470698833465576,4.63387000000057,4174.9375,99.7
28,4.61299204826355,4.776152999999795,4174.9375,100.0
29,4.758697986602783,4.921164000000317,4174.9375,99.8
30,4.9206647872924805,5.083121000000574,4174.9375,99.8
31,5.0742270946502686,5.236673000000337,4174.9375,100.0
32,5.235836982727051,5.398274000000129,4174.9375,100.1
33,5.664413928985596,5.961097000000336,4176.25,131.4
34,5.829823970794678,6.126498999999967,4176.25,99.8
35,5.986783027648926,6.28344399999969,4176.25,100.1
36,6.133647918701172,6.4302779999998165,4176.25,99.8
37,6.293596029281616,6.590207000000191,4176.25,100.0
38,6.435719013214111,6.732321000000411,4176.25,100.1
39,6.597813844680786,6.894406000000345,4176.25,99.9
40,6.756431818008423,7.053014000000076,4176.25,100.0
41,6.91953706741333,7.216110000000299,4176.25,99.9
42,7.060741901397705,7.35730599999988,4176.25,100.1
43,7.213638067245483,7.507552000000032,4176.28125,98.4
44,7.368808031082153,7.662714000000051,4176.28125,100.0
45,7.511361837387085,7.805256000000554,4176.28125,100.1
46,7.660170793533325,7.954045000000406,4176.28125,99.8
47,7.806795835494995,8.100671000000148,4176.28125,100.2
48,7.952428817749023,8.24629400000049,4176.28125,99.9
49,8.467122077941895,8.934451000000081,3625.25,133.7
50,8.607853889465332,9.075174000000516,3625.25,100.0
51,8.756181001663208,9.223463999999694,3625.25,100.0
52,8.903958797454834,9.371165000000474,3625.25,99.8
53,9.066014051437378,9.533210000000508,3625.25,100.0
54,9.213052988052368,9.680237999999918,3625.25,99.9
55,9.354688167572021,9.821859000000586,3625.25,100.1
56,9.506826877593994,9.973954000000049,3625.25,100.1
57,9.665058851242065,10.132176000000072,3625.25,99.8
58,9.81713080406189,10.284203000000161,3625.25,100.1
59,9.970560073852539,10.437619999999697,3625.25,99.9
60,10.127892971038818,10.594943000000058,3625.25,100.1
61,10.273173809051514,10.740214999999807,3625.25,99.9
62,10.426393985748291,10.893425000000207,3625.25,100.2
63,10.577589750289917,11.04460199999994,3625.25,100.0
64,10.738375902175903,11.20321899999999,3625.28125,98.6
65,11.343796968460083,11.975782999999865,3623.21875,127.6
66,11.50176191329956,12.133724000000257,3623.21875,100.2
67,11.663486957550049,12.295439000000442,3623.21875,99.8
68,11.807042837142944,12.438986000000114,3623.21875,100.1
69,11.960373163223267,12.586997000000338,3623.21875,96.3
70,12.133393049240112,12.760001999999986,3623.21875,100.1
71,12.281745910644531,12.908167000000503,3623.21875,100.0
72,12.42583680152893,13.05224300000009,3623.21875,100.0
73,12.575495958328247,13.201893000000382,3623.21875,100.1
74,12.726821899414062,13.353202000000238,3623.21875,100.0
75,12.875185012817383,13.501557000000503,3623.21875,99.8
76,13.022938966751099,13.649309000000358,3623.21875,100.0
77,13.165855884552002,13.792207999999846,3623.21875,99.9
78,13.320581912994385,13.94676200000049,3623.234375,100.1
79,13.493173837661743,14.119343999999728,3623.234375,99.9
80,13.639778852462769,14.26593899999989,3623.234375,100.0
81,14.111679077148438,14.878851999999824,3623.265625,129.9
82,14.252291917800903,15.018622000000505,3623.296875,99.4
83,14.400126934051514,15.166447999999946,3623.296875,100.1
84,14.548558950424194,15.314871000000494,3623.296875,100.1
85,14.693262815475464,15.45956600000045,3623.296875,99.8
86,14.839935064315796,15.606228000000556,3623.296875,100.1
87,14.99484395980835,15.760890999999901,3623.296875,99.7
88,15.143156051635742,15.908730000000105,3623.296875,99.8
89,15.29835295677185,16.06297799999993,3623.296875,99.4
90,15.453275918960571,16.21789600000011,3623.296875,100.0
91,15.596459865570068,16.36094300000059,3623.296875,100.0
92,15.759192943572998,16.523619999999937,3623.296875,99.8
93,15.908057928085327,16.67138200000045,3623.328125,99.3
94,16.069411993026733,16.832398000000467,3623.328125,99.9
95,16.213732957839966,16.97456500000044,3623.328125,98.5
96,16.35763907432556,17.11720200000036,3623.328125,99.1
97,16.962908029556274,17.791729999999916,2562.140625,111.4
98,17.11866307258606,17.947451,2562.140625,100.0
99,17.263488054275513,18.092273000000205,2562.140625,100.0
100,17.426409006118774,18.252066000000013,2562.140625,98.0
101,17.569368839263916,18.394991000000118,2562.140625,100.2
102,17.7303249835968,18.555890000000545,2562.140625,99.9
103,17.89212203025818,18.715006000000358,2562.234375,98.3
104,18.05456280708313,18.877347999999984,2562.234375,99.8
105,18.214756965637207,19.037441999999828,2562.234375,99.8
106,18.37147307395935,19.19396500000039,2562.234375,99.9
107,18.522517919540405,19.344030000000203,2562.234375,99.4
108,18.667167901992798,19.488634000000275,2562.234375,100.0
109,18.810799837112427,19.63225599999987,2562.234375,99.9
110,18.95559573173523,19.774301000000378,2562.234375,98.2
111,19.101866722106934,19.920560000000478,2562.234375,100.0
112,19.25701379776001,20.070910999999796,2562.265625,96.9
113,19.755138874053955,20.68568200000027,2547.0,123.4
114,19.903918981552124,20.833967000000484,2547.0,99.8
115,20.051766872406006,20.98173399999996,2547.0,99.9
116,20.2112557888031,21.140932000000248,2547.0,100.0
117,20.364940881729126,21.292801999999938,2547.0,98.8
118,20.510305881500244,21.437791999999718,2547.0,99.5
119,20.670013904571533,21.59447999999975,2547.0,98.2
120,20.836179971694946,21.760605000000396,2547.0,100.1
121,20.991343021392822,21.91574700000001,2547.0,100.1
122,21.13596200942993,22.06035200000042,2547.0,99.7
123,21.283792972564697,22.208136000000195,2547.0,99.9
124,21.44973587989807,22.373176000000058,2547.0,99.6
125,21.614446878433228,22.53722199999993,2547.0,99.6
126,21.768399953842163,22.690327000000252,2547.0,99.6
127,21.928839921951294,22.85048999999981,2546.46875,99.7
128,22.072824954986572,22.99425700000029,2546.46875,100.0
129,22.56168508529663,23.625146999999743,2527.546875,129.0
130,22.724706888198853,23.786105000000134,2527.546875,98.7
131,22.873915910720825,23.934831000000486,2527.546875,99.8
132,23.03390908241272,24.094514000000345,2527.546875,99.9
133,23.180867910385132,24.240939000000253,2527.546875,99.7
134,23.349153757095337,24.40862500000003,2527.546875,99.5
135,23.496766090393066,24.55533800000012,2527.546875,99.5
136,23.66296887397766,24.720124999999825,2527.546875,98.9
137,23.821172952651978,24.87806400000045,2527.546875,99.8
138,23.96868896484375,25.02488600000015,2527.546875,99.6
139,24.112419843673706,25.167277000000468,2527.546875,99.3
140,24.265000104904175,25.319840000000113,2527.546875,100.0
141,24.41611099243164,25.469818999999916,2527.546875,99.1
142,24.566577911376953,25.618306000000302,2527.5625,98.6
143,24.717971086502075,25.769632999999885,2527.5625,100.3
144,24.862937927246094,25.914593000000423,2527.5625,99.7
145,25.349092960357666,26.53366300000016,2527.890625,127.4
146,25.49098777770996,26.67551800000001,2527.890625,99.9
147,25.639306783676147,26.823758999999882,2527.890625,99.9
148,25.789883852005005,26.9734669999998,2527.921875,99.2
149,25.944647073745728,27.125646000000415,2527.953125,98.5
150,26.087839126586914,27.268667000000278,2527.953125,100.0
151,26.249401807785034,27.430177000000185,2527.953125,100.0
152,26.393338918685913,27.57402600000023,2527.953125,99.8
153,26.540821075439453,27.721410000000105,2527.953125,99.9
154,26.69356393814087,27.87409100000059,2527.953125,100.1
