episode,wall_time_s,cpu_time_s,ram_mb,cpu_pct
1,0.004225969314575195,0.004221000000143249,401.9375,100.2
2,0.008064985275268555,0.008060000000114087,401.9375,100.1
3,0.03140974044799805,0.031373000000030515,401.9375,100.0
4,0.2998650074005127,0.29945100000009006,401.9375,99.8
5,0.3473169803619385,0.34685000000013133,401.9375,99.9
6,0.3734729290008545,0.3729889999999614,401.9375,100.0
7,1.0645439624786377,1.3627010000000155,402.0625,143.2
8,1.0810978412628174,1.3792100000000573,402.0625,99.8
9,1.3473961353302002,1.6452039999999215,402.0625,99.9
10,1.356719970703125,1.6545220000000427,402.0625,100.2
11,1.3607819080352783,1.658578000000034,402.0625,99.3
12,1.3663580417633057,1.6641540000000532,402.0625,100.0
13,1.382673740386963,1.6804469999999583,402.0625,99.8
14,1.4120581150054932,1.7097850000000108,402.0625,100.0
15,1.448274850845337,1.7459650000000693,402.0625,99.9
16,1.4667057991027832,1.7643729999999778,402.0625,99.7
17,1.4707179069519043,1.7683830000000853,402.0625,99.3
18,1.4755918979644775,1.773243999999977,402.0625,100.6
19,1.4870619773864746,1.784708000000137,402.0625,100.0
20,1.509748935699463,1.807363000000123,402.0625,99.8
21,1.9373738765716553,2.5294810000000325,402.109375,168.9
22,1.9547779560089111,2.5468570000000454,402.109375,99.6
23,1.9655890464782715,2.5576340000000073,402.109375,99.5
24,1.9714181423187256,2.5634569999999712,402.109375,100.6
25,2.01521897315979,2.6072110000000066,402.109375,99.9
26,2.02372407913208,2.6157020000000557,402.109375,99.8
27,2.0379199981689453,2.6298750000000837,402.109375,100.0
28,2.041903018951416,2.6338570000000345,402.109375,99.6
29,2.0457661151885986,2.637721000000056,402.109375,99.5
30,2.05084490776062,2.6427960000000894,402.109375,100.5
31,2.3160459995269775,2.9077340000001186,402.109375,99.9
32,2.3283188343048096,2.9200020000000677,402.109375,99.8
33,2.3329970836639404,2.9246740000000955,402.109375,99.7
34,2.388827085494995,2.9804220000000896,402.109375,99.9
35,2.40140700340271,2.9929850000000897,402.109375,100.0
36,2.4050848484039307,2.996659000000136,402.109375,99.0
37,2.4154300689697266,3.006996000000072,402.109375,100.1
38,2.4213790893554688,3.0129389999999603,402.109375,100.2
39,2.424635887145996,3.0161889999999403,402.109375,98.8
40,2.434019088745117,3.025572000000011,402.109375,99.9
41,2.442260980606079,3.0338010000000395,402.109375,99.7
42,2.4583208560943604,3.049831999999924,402.109375,100.2
43,2.8941659927368164,3.7812149999999747,402.140625,167.8
44,2.8978240489959717,3.7848659999999654,402.140625,99.7
45,2.9090709686279297,3.796098000000029,402.140625,99.9
46,2.912735939025879,3.7997640000000956,402.140625,99.6
47,2.919671058654785,3.806684000000132,402.140625,99.7
48,2.9319119453430176,3.8189210000000458,402.140625,99.8
49,2.939352035522461,3.8263489999999365,402.140625,100.1
50,2.943298101425171,3.8302940000000945,402.140625,99.9
51,2.951759099960327,3.8387420000001384,402.140625,100.2
52,2.967384099960327,3.8543569999999363,402.140625,99.8
53,2.9888598918914795,3.875825999999961,402.140625,100.1
54,3.0002880096435547,3.887237000000141,402.140625,99.5
55,3.0059361457824707,3.8928849999999784,402.140625,101.2
56,3.010796070098877,3.8977390000000014,402.140625,99.2
57,3.022020101547241,3.9089430000001357,402.140625,99.8
58,3.0296828746795654,3.9166070000001127,402.140625,100.0
59,3.0335638523101807,3.920481000000109,402.140625,98.9
60,3.0409789085388184,3.927889999999934,402.140625,100.7
61,3.0449740886688232,3.9318680000001223,402.140625,100.0
62,3.057997941970825,3.944877000000133,402.140625,99.4
63,3.080948829650879,3.9678060000001096,402.140625,100.1
64,3.118666887283325,4.005448000000115,402.140625,99.7
65,3.3852379322052,4.271680999999944,402.140625,99.9
66,3.406080961227417,4.292462999999998,402.140625,99.5
67,3.420106887817383,4.306459000000132,402.140625,99.8
68,3.855471134185791,5.030337000000145,402.140625,166.3
69,3.8594181537628174,5.034280000000081,402.140625,99.8
70,4.14441180229187,5.3151540000001205,402.140625,98.6
71,4.162003993988037,5.332734999999957,402.140625,99.8
72,4.179563999176025,5.3502790000000005,402.140625,100.0
73,4.20370888710022,5.374389000000065,402.140625,99.6
74,4.208513021469116,5.379179000000022,402.140625,99.7
75,4.2446489334106445,5.415279999999939,402.140625,100.0
76,4.272985935211182,5.443592999999964,402.140625,99.9
77,4.27625584602356,5.446861000000126,402.140625,100.6
78,4.287763833999634,5.458354999999983,402.140625,99.6
79,4.29073691368103,5.461289000000079,402.140625,99.2
80,4.2975380420684814,5.468086000000085,402.140625,100.2
81,4.30823278427124,5.47877399999993,402.140625,99.6
82,4.317446947097778,5.487978999999996,402.140625,99.6
83,4.339790105819702,5.510297000000037,402.140625,100.0
84,4.354215860366821,5.524705999999924,402.140625,100.1
85,4.358521938323975,5.529011999999966,402.140625,99.2
86,4.361509084701538,5.531999000000042,402.140625,99.7
87,4.376805782318115,5.547269000000142,402.140625,99.8
88,4.829056024551392,6.29057899999998,402.140625,164.4
89,4.831942081451416,6.293464999999969,402.140625,99.3
90,4.8416078090667725,6.3031160000000455,402.140625,99.9
91,4.851748943328857,6.313229000000092,402.140625,99.8
92,4.876049757003784,6.337500000000091,402.140625,99.8
93,4.8819420337677,6.343385000000126,402.140625,100.2
94,4.8934290409088135,6.354855999999927,402.140625,99.6
95,5.160425901412964,6.621560000000045,402.140625,99.9
96,5.172666072845459,6.63379400000008,402.140625,99.9
97,5.18073582649231,6.641851999999972,402.140625,99.1
98,5.196377992630005,6.6574829999999565,402.140625,100.1
99,5.206278085708618,6.667368000000124,402.140625,100.0
100,5.240930080413818,6.701982000000044,402.140625,100.0
101,5.245705842971802,6.70675499999993,402.140625,100.2
102,5.258209943771362,6.719239000000016,402.140625,99.3
103,5.268960952758789,6.7299789999999575,402.140625,100.0
104,5.274768114089966,6.735777999999982,402.140625,99.4
105,5.2786407470703125,6.73964500000011,402.140625,101.5
