episode,timestep,reward,length
1,1000,-2.6595553895423127,1000
2,2000,-3.74516173316023,1000
3,3000,-2.93359173906606,1000
4,4000,-2.3619255314058947,1000
5,5000,-0.6241485199637536,1000
6,6000,-4.2668137072377466,1000
7,7000,-1.9774042876366693,1000
8,8000,-1.6587520877317694,1000
9,9000,-1.7751911255118857,1000
10,10000,-2.576760902457512,1000
11,11000,-2.9146067697721247,1000
12,12000,-0.39472514597965747,1000
13,13000,-1.632724053768428,1000
14,14000,-2.098360366993538,1000
15,15000,-1.3619072097236338,1000
16,16000,-0.9327988493800542,1000
17,17000,-1.0195405171639296,1000
18,18000,-2.0518275106567323,1000
19,19000,-1.4567990886675592,1000
20,20000,-1.982756653010496,1000
21,21000,-1.7643717496384064,1000
22,22000,-1.8868401756102777,1000
23,23000,-3.0109021190327723,1000
24,24000,-3.6619577288203486,1000
25,25000,-4.121900609196174,1000
26,26000,-1.162124998250412,1000
27,27000,-2.989971772644961,1000
28,28000,-2.357574277031156,1000
29,29000,-0.8476469632549433,1000
30,30000,-1.5549539818279978,1000
31,31000,-4.472642145116188,1000
32,32000,-1.990825792225305,1000
33,33000,-3.66262284001154,1000
34,34000,-2.5630963671394515,1000
35,35000,-1.59847681251412,1000
36,36000,-0.5372166622235777,1000
37,37000,-2.588828899940849,1000
38,38000,-1.2634409411599725,1000
39,39000,-1.6278936248215445,1000
40,40000,-2.816598174849313,1000
41,41000,-0.9413611821798025,1000
42,42000,-3.872164688327392,1000
43,43000,-1.2518813906971455,1000
44,44000,-2.742009642390182,1000
45,45000,-3.0681562879348516,1000
46,46000,-0.03169312223354365,1000
47,47000,-1.4095039422887128,1000
48,48000,-2.698751864220517,1000
49,49000,-1.1531198538797258,1000
50,50000,-0.9911150405828593,1000
51,51000,-0.8196813951798998,1000
52,52000,-4.6451359713165825,1000
53,53000,-1.1498557066404675,1000
54,54000,-3.1115658817027056,1000
55,55000,-0.7237966230449662,1000
56,56000,-1.8827367501042638,1000
57,57000,-2.286760455092536,1000
58,58000,-4.4875137026875445,1000
59,59000,-1.3977536703983968,1000
60,60000,-4.405244143135799,1000
61,61000,-4.202264415321641,1000
62,62000,-3.781486011129023,1000
63,63000,-2.4833391291079874,1000
64,64000,-5.778202340860093,1000
65,65000,-1.6131297245702605,1000
66,66000,-3.2292833066800255,1000
67,67000,-1.0331190567358732,1000
68,68000,-1.881993274270919,1000
69,69000,-1.772682663389139,1000
70,70000,-5.2069450040770535,1000
71,71000,-0.9587544054856184,1000
72,72000,-1.010821090582806,1000
73,73000,-1.3038780486731874,1000
74,74000,-4.793493619724084,1000
75,75000,-1.0746581995004796,1000
76,76000,-3.8002865323518757,1000
77,77000,-1.7415566074195767,1000
78,78000,-1.630938835782452,1000
79,79000,-3.4616445695695663,1000
80,80000,-1.2277138245094485,1000
81,81000,-1.0530171651804492,1000
82,82000,-1.280486076801092,1000
83,83000,-1.043099103172139,1000
84,84000,-1.7413759332607919,1000
85,85000,-4.41820386016913,1000
86,86000,-1.3617004311529177,1000
87,87000,-5.201876408826707,1000
88,88000,-1.914141295905155,1000
89,89000,-2.3433998082474683,1000
90,90000,-3.1558384287076255,1000
91,91000,-1.3050751966689305,1000
92,92000,-4.251393856462441,1000
93,93000,-0.8724757573927427,1000
94,94000,-2.3808373836252232,1000
95,95000,-3.6240128976426957,1000
96,96000,-4.071388807126039,1000
97,97000,-2.206171752495254,1000
98,98000,-1.3328331277341743,1000
99,99000,-2.2717991335897754,1000
100,100000,-2.351207369042153,1000
101,101000,-0.6855297237076632,1000
102,102000,-4.432222813484358,1000
103,103000,-1.5180304397783324,1000
104,104000,-2.8438348491371586,1000
105,105000,-2.4341440462465957,1000
106,106000,-3.0333399515431676,1000
107,107000,-3.0782412926971,1000
108,108000,-4.380854631145693,1000
109,109000,-0.5928363088139061,1000
110,110000,-0.7997602688593732,1000
111,111000,-1.6602833309013036,1000
112,112000,-0.8330964664741259,1000
113,113000,-2.9644863734437448,1000
114,114000,-1.6799369163037123,1000
115,115000,-4.0859721424727296,1000
116,116000,-2.177468808328537,1000
117,117000,-0.8989132588518952,1000
118,118000,-1.017801004208737,1000
119,119000,-2.246195978817664,1000
120,120000,-3.1472931921532337,1000
121,121000,-2.4922382018963867,1000
122,122000,0.0739322609804162,1000
123,123000,-1.9741418053985953,1000
124,124000,-2.9004719796388114,1000
125,125000,-2.409891230550273,1000
126,126000,-2.235095744842187,1000
127,127000,-2.176586032218725,1000
128,128000,-3.8299972555154636,1000
129,129000,-2.5788853105680976,1000
130,130000,-0.2940111823623112,1000
131,131000,-3.5984373990854723,1000
132,132000,-0.591524904422802,1000
133,133000,-3.877765252484303,1000
134,134000,-2.3395917662905092,1000
135,135000,-4.841160944606085,1000
136,136000,1.6939290592929541,1000
137,137000,-3.843963055018394,1000
138,138000,-2.229055868467035,1000
139,139000,-3.056114305637448,1000
140,140000,-2.108355286425527,1000
141,141000,-2.6535395724387105,1000
142,142000,-2.4957005145465505,1000
143,143000,-2.251980094490904,1000
144,144000,-1.6516056503384025,1000
145,145000,-2.299175762629044,1000
146,146000,-1.2742442293817762,1000
147,147000,-2.2584228172253016,1000
148,148000,-2.230700493031548,1000
149,149000,-3.6701402935513006,1000
150,150000,-2.7269098342452613,1000
151,151000,-1.3421354115476534,1000
152,152000,-4.2693591461246,1000
153,153000,-2.6622626702208803,1000
154,154000,-5.6449023576442405,1000
155,155000,0.008191065940816372,1000
156,156000,-3.176728422683572,1000
157,157000,-1.5974912482843848,1000
158,158000,-3.2711108301376304,1000
159,159000,-4.139631153203803,1000
160,160000,-1.3224132429532895,1000
161,161000,-6.317608290670322,1000
162,162000,-1.4541990173846566,1000
163,163000,-4.754614900282432,1000
164,164000,-2.438306685445435,1000
165,165000,-4.309145208953973,1000
166,166000,-2.825256831371961,1000
167,167000,-0.29652593297483765,1000
168,168000,-3.0345967087569536,1000
169,169000,-2.2025305387218785,1000
170,170000,-2.756272666804644,1000
171,171000,-3.0717610853664747,1000
172,172000,-2.6566152785508623,1000
173,173000,-1.801941126536121,1000
174,174000,-4.04352661848226,1000
175,175000,-2.4797053539892655,1000
176,176000,-2.832531513384261,1000
177,177000,-0.4696947862374118,1000
178,178000,-0.8312423384061234,1000
179,179000,-1.1933886254576684,1000
180,180000,-3.1268688856860516,1000
181,181000,-4.973493180551423,1000
182,182000,-3.638607683360129,1000
183,183000,-1.333668736757941,1000
184,184000,-2.9490137249168384,1000
185,185000,-1.6162133996302874,1000
186,186000,-1.6858232126781112,1000
187,187000,-1.9817080938480593,1000
188,188000,-0.012449504032893362,1000
189,189000,-2.462660824550417,1000
190,190000,-0.21845890616269872,1000
191,191000,-1.0218126475748726,1000
192,192000,0.5914563289044484,1000
193,193000,-4.470422612364977,1000
194,194000,-2.7479015205597546,1000
195,195000,-2.6831629921488824,1000
196,196000,-3.171786295023777,1000
197,197000,-1.9825633978774595,1000
198,198000,-4.216943149117521,1000
199,199000,-1.368021328518679,1000
200,200000,-2.718663109938442,1000
201,201000,-5.178667532840647,1000
202,202000,-0.9239053049316528,1000
203,203000,-2.457103215649401,1000
204,204000,-2.7924486529146972,1000
205,205000,-3.5829336269530607,1000
206,206000,-2.2263213965006843,1000
207,207000,-3.8170456281693275,1000
