episode,wall_time_s,cpu_time_s,ram_mb,cpu_pct
1,0.015172004699707031,0.015171999999438412,1861.5,97.5
2,3.684453010559082,7.419412999995984,1869.265625,201.9
3,3.908596992492676,7.8623030000017025,1869.3125,198.4
4,4.360069036483765,8.779716999997618,1869.40625,202.5
5,4.580507040023804,9.228312999999616,1869.453125,204.5
6,5.067046880722046,10.18832799998927,1869.828125,197.0
7,5.188024997711182,10.412321999989217,1869.828125,187.2
8,5.3209898471832275,10.668490999989444,1869.859375,190.9
9,5.717794895172119,11.473616999996011,1870.125,203.5
10,15.034367799758911,30.096669999998994,1872.15625,199.9
11,24.33694100379944,48.73831999998947,1874.21875,200.4
12,33.62036395072937,67.4167499999894,1875.890625,201.2
13,42.876938819885254,86.08814199999324,1877.53125,201.7
14,52.241809129714966,104.64268299999821,1872.25,198.1
15,53.81217408180237,107.68594599999778,1871.015625,193.8
16,60.930335998535156,121.47187499998836,1852.421875,193.7
17,70.06893301010132,139.27371799999673,1668.171875,194.8
18,79.25065588951111,157.13408699999854,1671.703125,194.5
19,80.10766005516052,158.78104899999744,1671.84375,192.3
20,85.66935396194458,169.61340899999777,1674.734375,194.7
21,94.90915608406067,187.2040399999969,1432.328125,190.4
22,95.0712399482727,187.52477999999246,1427.046875,198.0
23,99.900230884552,196.88817500000005,1328.953125,193.9
24,100.97896909713745,198.974424,1329.140625,193.4
25,102.18594980239868,201.25574300000153,1292.890625,189.0
26,111.45923709869385,218.95261199999368,1209.03125,190.8
27,120.58738780021667,236.69936299999245,1214.15625,194.5
28,121.01856398582458,237.49240799999097,1214.25,183.4
29,121.76768684387207,238.92139199998928,1214.421875,190.6
30,130.99023294448853,256.6644959999976,1216.46875,192.4
31,132.32358384132385,259.1836509999994,1217.125,188.9
32,133.0464470386505,260.58602399998927,1217.25,194.1
33,137.6057698726654,269.531296000001,1218.078125,196.2
34,137.79821681976318,269.9127589999989,1218.109375,197.2
35,138.15599989891052,270.6210759999958,1218.171875,198.7
36,147.55320286750793,289.198292999994,1220.09375,197.7
37,148.50860786437988,291.1173579999886,1220.28125,200.8
38,150.48889684677124,295.04260799998883,1220.890625,198.3
39,159.75036692619324,313.5893450000003,1222.59375,200.3
40,169.03658270835876,332.21531299999333,1224.234375,200.6
41,178.31913805007935,350.72864899999695,1225.90625,199.4
42,178.40286684036255,350.88050600000133,1225.90625,182.8
43,178.88272309303284,351.8138879999897,1226.0,194.1
44,181.40717482566833,356.86869899999874,1226.453125,200.2
45,181.89319491386414,357.8529290000006,1226.5625,202.4
46,186.09816479682922,366.1988529999944,1227.296875,198.5
47,188.71201086044312,371.4407599999977,1227.890625,200.4
48,189.0141658782959,372.05757900000026,1228.015625,204.1
49,189.65761184692383,373.31581000000006,1228.109375,195.6
50,193.31877279281616,380.60793099999137,1228.78125,199.3
51,194.13031697273254,382.2370599999995,1228.921875,200.5
52,194.8421790599823,383.67568200000096,1229.046875,202.1
53,195.13841199874878,384.2715249999892,1229.109375,201.1
54,195.5305368900299,385.05469599999196,1229.1875,199.5
55,196.44257593154907,386.8913659999962,1229.34375,201.7
56,197.82534909248352,389.65306099999,1229.59375,199.6
57,207.12309384346008,408.2307029999938,1231.21875,199.8
58,216.4562418460846,426.7726219999895,1232.890625,198.7
59,225.78189396858215,445.3953130000009,1234.53125,199.7
60,235.23664093017578,463.9211859999923,1044.171875,195.9
61,235.63419318199158,464.6064599999954,981.59375,172.5
62,237.5282838344574,468.0542690000002,799.171875,182.1
63,237.99232411384583,468.97890899999766,799.234375,199.3
64,238.3027310371399,469.60457899999165,799.3125,200.7
65,239.06303691864014,471.143928999998,799.484375,202.5
66,240.30035090446472,473.6172329999972,800.359375,200.2
67,249.57289481163025,492.1306130000012,801.703125,199.6
68,250.38044381141663,493.72310799999104,801.859375,197.1
69,250.97957801818848,494.9005199999956,802.09375,196.7
70,260.28554487228394,513.4739339999942,804.71875,199.6
71,261.19992685317993,515.300173999989,804.890625,199.3
72,261.51960706710815,515.9300119999971,804.953125,197.5
73,270.8895869255066,534.6134059999895,806.9375,199.4
74,271.88707876205444,536.6233769999963,807.125,201.6
75,281.2188358306885,555.2128039999952,767.3125,199.2
