episode,timestep,reward,length
1,1000,0.07048121055004744,1000
2,2000,-0.34479504440298675,1000
3,3000,-0.8062514340009371,1000
4,4000,-0.32423190474877617,1000
5,5000,-0.9909974216862795,1000
6,6000,-0.6661130441467219,1000
7,7000,-1.0472029554498485,1000
8,8000,-1.1847476957158907,1000
9,9000,-0.1386484524864333,1000
10,10000,-1.4884350092642964,1000
11,11000,-2.1475978058636254,1000
12,12000,-1.3060130449515197,1000
13,13000,-1.8336098643536822,1000
14,14000,-1.2171342556704983,1000
15,15000,-0.5493203056251392,1000
16,16000,-1.2199131691973717,1000
17,17000,-2.600917935047274,1000
18,18000,-0.33781810129855433,1000
19,19000,-4.887987603908155,1000
20,20000,-0.42865599941282007,1000
21,21000,-1.6666693945710627,1000
22,22000,-1.499064279832714,1000
23,23000,-3.9792507234677705,1000
24,24000,-1.5801480885424308,1000
25,25000,-4.5010557002700775,1000
26,26000,-0.9019927483801772,1000
27,27000,-0.6856911772337998,1000
28,28000,-3.6856121826021706,1000
29,29000,-4.965802275773146,1000
30,30000,-4.586725973346877,1000
31,31000,-5.2759976080972395,1000
32,32000,-3.271385074940654,1000
33,33000,-3.5250755815304844,1000
34,34000,-18.649297162721336,1000
35,35000,-5.142384225821166,1000
36,36000,-26.467079542726665,1000
37,37000,-6.7227130094748695,1000
38,38000,-4.862397173485869,1000
39,39000,-3.113977461599086,1000
40,40000,-3.6540918616516387,1000
41,41000,-52.403454880883686,1000
42,42000,-1.7184124866962296,1000
43,43000,33.17629343545234,1000
44,44000,-2.2745500635223896,1000
45,45000,-2.6469336339580023,1000
46,46000,-5.706100767985969,1000
47,47000,-50.848037022595776,1000
48,48000,-1.931076363994214,1000
49,49000,-5.2555642044548065,1000
50,50000,-7.6376344698215,1000
51,51000,-10.616324151956514,1000
52,52000,-13.370483380180534,1000
53,53000,-4.723621769126677,1000
54,54000,-117.33978956146765,1000
55,55000,159.69472796579123,1000
56,56000,994.9937129109585,1000
57,57000,-1357.5355658561475,1000
58,58000,294.80197669653046,1000
59,59000,-3.6022646167949133,1000
60,60000,337.72980055106893,1000
61,61000,-20.549274600087013,1000
62,62000,54.17166766854713,1000
63,63000,-23.519786865338347,1000
64,64000,-6.205017648319535,1000
65,65000,-2.4137877795405247,1000
66,66000,410.12758831938544,1000
67,67000,-108.14328143682557,1000
68,68000,385.31706089148383,1000
69,69000,107.04292299848366,1000
70,70000,-56.85584931286094,1000
71,71000,-2.468010058138552,1000
72,72000,-10.920860973146057,1000
73,73000,327.2806115754568,1000
74,74000,465.65057088351404,1000
75,75000,51.52445655033379,1000
76,76000,182.19555858076652,1000
77,77000,18.58650217883631,1000
78,78000,-4.340298051645027,1000
79,79000,567.5058528540308,1000
80,80000,13.200782360625292,1000
81,81000,-3.9052840547045475,1000
82,82000,-547.5400856101679,1000
83,83000,-5.864612358970074,1000
84,84000,507.09758864194487,1000
85,85000,84.2601817752099,1000
86,86000,377.005364519346,1000
87,87000,74.80790566907427,1000
88,88000,323.41386065170565,1000
89,89000,-40.60509847906387,1000
90,90000,558.6952591756711,1000
91,91000,71.51268848326957,1000
92,92000,132.3859366789425,1000
93,93000,-146.30604428858226,1000
94,94000,27.75937447269518,1000
95,95000,190.17438705219897,1000
96,96000,55.621780188074844,1000
97,97000,154.411913091836,1000
98,98000,833.8269352799362,1000
99,99000,22.62955615905428,1000
100,100000,603.5864099170435,1000
101,101000,560.002613228709,1000
102,102000,234.6739432433368,1000
103,103000,455.84443590888355,1000
104,104000,588.351395347228,1000
105,105000,379.9427864054355,1000
106,106000,544.1792606127206,1000
107,107000,372.9966116840319,1000
108,108000,827.4496643746222,1000
109,109000,547.6896567908803,1000
110,110000,-255.70289392665867,1000
111,111000,-251.6660557022354,1000
112,112000,126.11638427651927,1000
113,113000,-224.36248946500822,1000
114,114000,676.8138374526994,1000
115,115000,761.5597332681931,1000
116,116000,-142.1047657855891,1000
117,117000,137.19082297678233,1000
118,118000,305.56097792316666,1000
119,119000,91.11414094682776,1000
120,120000,317.1810002522784,1000
121,121000,324.08266283206007,1000
122,122000,422.91005818984047,1000
123,123000,-97.12413249951824,1000
124,124000,273.1409379875776,1000
125,125000,188.38429317848832,1000
126,126000,63.4737020590361,1000
127,127000,817.0645440805981,1000
128,128000,196.93974803393394,1000
129,129000,-220.86104263504825,1000
130,130000,148.81032980020163,1000
131,131000,138.96419425400967,1000
132,132000,-17.71889193456373,1000
133,133000,266.47099747723246,1000
134,134000,64.99948889873818,1000
135,135000,746.1017174757426,1000
136,136000,318.6538939105107,1000
137,137000,22.908218591385502,1000
138,138000,-402.3099092925142,1000
139,139000,152.49135215635866,1000
140,140000,987.5963100757559,1000
141,141000,273.53542079881294,1000
142,142000,210.17259455864692,1000
143,143000,539.8184646375064,1000
144,144000,339.1174361990061,1000
145,145000,936.4221724541268,1000
146,146000,340.4436461049288,1000
