episode,wall_time_s,cpu_time_s,ram_mb,cpu_pct
1,0.004835844039916992,0.00483499999995729,633.75,100.7
2,0.008097648620605469,0.008098000000018146,633.75,98.5
3,0.014008760452270508,0.014008999999987282,633.75,99.8
4,0.020401954650878906,0.020402000000103726,633.75,101.0
5,0.023977041244506836,0.02397700000005898,633.75,99.1
6,0.02718496322631836,0.027184999999917636,633.75,100.1
7,0.03216385841369629,0.03216300000008232,633.75,100.0
8,0.03549790382385254,0.035497000000077605,633.75,101.2
9,0.04204583168029785,0.04204600000002756,633.75,99.1
10,0.04609274864196777,0.04609200000004421,633.75,101.2
11,0.0501859188079834,0.05018500000005588,633.75,99.2
12,0.053687095642089844,0.05368700000008175,633.75,99.2
13,0.056958913803100586,0.05695799999989504,633.75,100.2
14,0.06134510040283203,0.061345000000073924,633.75,100.9
15,0.0652458667755127,0.06524599999988823,633.75,99.1
16,0.06976675987243652,0.06976699999995617,633.75,100.0
17,0.07371187210083008,0.07371199999988676,633.75,99.7
18,0.08255481719970703,0.08255499999995664,633.75,100.4
19,0.08843684196472168,0.08843600000000151,633.75,100.3
20,0.09270405769348145,0.09270399999991241,633.75,99.8
21,0.09622502326965332,0.096225000000004,633.75,99.7
22,0.09943389892578125,0.09943300000009003,633.75,100.1
23,0.10588693618774414,0.10588699999993878,633.75,100.0
24,0.10931587219238281,0.10931600000003527,633.75,99.4
25,0.11264371871948242,0.11264299999993455,633.75,101.4
26,0.11731100082397461,0.11731099999997241,633.75,99.7
27,0.12087488174438477,0.12087399999995796,633.75,99.4
28,0.12508702278137207,0.12508600000001024,633.75,99.6
29,0.1300668716430664,0.13006700000005367,633.75,100.0
30,0.13312172889709473,0.13312100000007376,633.75,100.8
31,0.1369948387145996,0.13699399999995876,633.75,99.8
32,0.14126372337341309,0.1412519999998949,633.75,99.8
33,0.14499306678771973,0.14498200000002726,633.75,101.0
34,0.14823079109191895,0.14821899999992638,633.75,99.2
35,0.15275979042053223,0.1527490000000853,633.75,100.6
36,0.15973496437072754,0.15972400000009657,633.75,99.6
37,0.16423892974853516,0.16422800000009374,633.75,99.6
38,0.17175078392028809,0.17173999999999978,633.75,99.5
39,0.17647790908813477,0.17646700000000237,633.75,101.9
40,0.18069982528686523,0.1806890000000294,633.75,99.4
41,0.1839737892150879,0.18396200000006502,633.75,100.1
42,0.18979883193969727,0.1897870000000239,633.75,99.0
43,0.19318294525146484,0.19317099999989296,633.75,100.7
44,0.19971370697021484,0.19970299999999952,633.75,100.9
45,0.20303893089294434,0.20302700000002005,633.75,98.6
46,0.20729279518127441,0.2072809999999663,633.75,100.1
47,0.21422696113586426,0.2142149999999674,633.75,100.2
48,0.2205519676208496,0.22054000000002816,633.75,100.0
49,0.2325136661529541,0.2325020000000677,633.75,99.7
50,0.23792099952697754,0.23790899999994508,633.75,100.6
51,0.2411210536956787,0.2411090000000513,633.75,99.3
52,0.2463698387145996,0.24635800000010022,633.75,99.9
53,0.2511329650878906,0.25111199999992095,633.75,100.4
54,0.2565279006958008,0.25650599999994483,633.75,99.7
55,0.26058077812194824,0.2605590000000575,633.75,101.1
56,0.2657489776611328,0.26572699999996985,633.75,98.9
57,0.26897096633911133,0.2689499999999043,633.75,101.7
58,0.2720940113067627,0.2720710000000963,633.75,98.6
59,0.275479793548584,0.27545899999995527,633.75,100.6
60,0.280850887298584,0.28082999999992353,633.75,99.5
61,0.2857778072357178,0.2857570000001033,633.75,101.1
62,0.29316091537475586,0.2931389999998828,633.75,99.4
63,0.29843878746032715,0.2984169999999722,633.75,99.3
64,0.3046538829803467,0.30463299999996707,633.75,100.7
65,0.31227588653564453,0.31225399999993897,633.75,99.7
66,0.31598782539367676,0.3159659999998894,633.75,100.7
67,0.32146382331848145,0.3214419999999336,633.75,99.3
68,0.3260679244995117,0.3260459999999057,633.75,100.4
69,0.329730749130249,0.3297099999999773,633.75,100.2
70,0.3376657962799072,0.33764399999995476,633.75,99.9
71,0.34115099906921387,0.34112899999990987,633.75,99.7
72,0.3465268611907959,0.3465040000000954,633.75,100.0
73,0.35122203826904297,0.3512000000000626,633.75,101.2
74,0.3562488555908203,0.356228000000101,633.75,99.1
75,0.36136770248413086,0.3613359999999375,633.75,99.8
76,0.36795687675476074,0.3679250000000138,633.75,100.0
77,0.37117600440979004,0.3711439999999584,633.75,99.8
78,0.37659692764282227,0.3765659999999116,633.75,100.4
79,0.38348388671875,0.3834520000000339,633.75,99.9
80,0.38858985900878906,0.38855800000010277,633.75,100.8
81,0.39279794692993164,0.3927659999999378,633.75,99.7
82,0.3961977958679199,0.3961659999999938,633.75,100.3
83,0.4002039432525635,0.40017199999988406,633.75,99.8
